sample_id,crop_yield_last_year,current_stock_level,supply_chain_efficiency,import_dependency
159981,110,33,63,26
159982,56,72,73,27
159983,56,27,59,31
159984,103,45,58,13
159985,106,41,61,18
159986,73,100,71,6
159987,59,89,58,16
159988,67,75,89,35
159989,72,43,63,13
159990,76,47,94,25
159991,84,64,80,24
159992,79,99,85,7
159993,54,77,86,24
159994,91,74,88,32
159995,64,39,75,15
159996,58,75,71,28
159997,69,69,94,24
159998,73,92,51,25
159999,93,37,93,39
160000,91,54,92,17
160001,75,28,82,33
160002,74,26,85,23
160003,70,68,52,40
160004,61,23,69,28
160005,68,78,90,31
160006,63,76,65,38
160007,73,47,69,39
160008,57,39,73,26
160009,97,77,85,12
160010,77,53,83,26
160011,71,97,73,16
160012,103,58,79,6
160013,61,67,75,36
160014,104,41,76,34
160015,96,36,95,35
160016,94,45,74,30
160017,58,28,52,20
160018,80,35,93,10
160019,101,41,87,29
160020,93,61,66,13
160021,78,29,71,21
160022,90,39,83,20
160023,73,99,70,29
160024,92,42,95,16
160025,104,21,50,19
160026,69,75,75,31
160027,83,47,95,13
160028,76,91,59,23
160029,71,33,95,40
160030,105,93,59,37
160031,57,84,60,10
160032,63,29,89,37
160033,106,30,73,39
160034,73,63,78,23
160035,58,87,57,10
160036,64,75,93,14
160037,89,33,55,32
160038,98,98,66,9
160039,92,34,63,32
160040,73,35,53,24
160041,76,99,81,9
160042,96,94,88,19
160043,75,80,73,25
160044,74,44,52,12
160045,58,51,63,39
160046,65,60,53,23
160047,71,21,89,26
160048,94,54,96,21
160049,100,63,58,40
160050,92,77,52,7
160051,79,89,76,21
160052,87,25,58,8
160053,78,46,61,31
160054,54,97,77,6
160055,88,98,77,31
160056,106,76,84,22
160057,101,26,87,32
160058,84,21,84,14
160059,101,45,99,30
160060,103,59,70,15
160061,60,53,68,9
160062,87,21,62,9
160063,108,81,89,37
160064,72,97,84,29
160065,70,56,90,8
160066,103,48,66,21
160067,57,76,61,30
160068,98,56,51,26
160069,52,68,92,39
160070,69,60,87,18
160071,69,91,52,32
160072,92,28,90,12
160073,106,48,76,34
160074,79,47,57,40
160075,73,25,88,18
160076,75,79,91,15
160077,105,75,99,29
160078,53,26,89,32
160079,110,72,77,6
160080,92,26,86,32
160081,60,37,65,10
160082,101,31,52,24
160083,64,61,86,31
160084,102,30,100,30
160085,106,79,54,37
160086,51,56,91,14
160087,78,75,68,15
160088,69,58,69,13
160089,76,62,62,40
160090,52,69,91,33
160091,101,89,53,24
160092,80,96,97,8
160093,51,32,63,5
160094,75,82,53,22
160095,73,99,50,14
160096,85,43,63,18
160097,99,87,86,25
160098,96,76,67,23
160099,74,53,58,29
160100,104,64,96,20
160101,101,78,70,34
160102,61,28,51,5
160103,87,82,86,27
160104,100,28,69,5
160105,54,20,55,16
160106,81,73,67,32
160107,79,65,55,31
160108,72,32,81,21
160109,77,79,50,15
160110,107,64,78,12
160111,105,49,91,31
160112,50,58,63,36
160113,70,39,95,23
160114,59,50,89,27
160115,104,88,73,40
160116,106,36,88,22
160117,96,79,64,30
160118,108,23,75,33
160119,58,100,78,37
160120,106,96,88,13
160121,98,23,95,5
160122,65,38,74,7
160123,67,91,74,27
160124,107,96,56,27
160125,104,69,88,37
160126,108,99,78,7
160127,108,66,84,21
160128,73,99,60,18
160129,58,43,87,9
160130,100,38,95,27
160131,84,63,56,34
160132,107,37,55,6
160133,80,87,76,28
160134,57,93,51,17
160135,54,21,97,7
160136,86,85,90,5
160137,102,44,84,34
160138,109,59,61,29
160139,58,71,75,14
160140,71,21,78,9
160141,56,34,65,15
160142,82,27,89,16
160143,81,49,62,16
160144,55,43,63,14
160145,71,28,57,11
160146,74,79,64,26
160147,99,72,67,10
160148,64,64,82,25
160149,75,39,84,9
160150,61,46,63,38
160151,88,80,60,20
160152,98,95,82,6
160153,105,43,50,13
160154,61,48,96,32
160155,87,95,74,33
160156,53,38,67,18
160157,105,63,61,26
160158,108,91,79,12
160159,66,55,55,28
160160,54,44,55,20
160161,67,81,69,28
160162,70,21,53,30
160163,106,33,82,25
160164,96,44,90,15
160165,96,40,76,31
160166,53,43,65,23
160167,65,91,54,32
160168,85,67,72,5
160169,84,27,65,38
160170,59,83,87,22
160171,76,54,58,39
160172,104,88,68,26
160173,105,90,70,38
160174,92,72,67,10
160175,71,54,75,28
160176,56,79,98,18
160177,78,54,80,21
160178,88,33,69,28
160179,50,29,62,11
160180,99,63,85,29
160181,101,77,95,24
160182,79,55,65,16
160183,109,91,82,32
160184,104,100,71,22
160185,53,25,61,37
160186,51,94,83,18
160187,80,79,66,17
160188,108,72,86,33
160189,80,93,51,23
160190,80,33,69,29
160191,81,71,64,7
160192,63,59,55,22
160193,91,91,100,38
160194,76,82,73,33
160195,107,96,84,7
160196,109,60,95,18
160197,50,38,69,35
160198,67,37,63,12
160199,100,99,80,30
160200,60,61,64,11
160201,110,77,92,17
160202,85,72,70,5
160203,50,96,65,28
160204,105,59,90,36
160205,54,47,63,23
160206,69,31,100,6
160207,86,39,57,8
160208,90,38,87,28
160209,109,61,63,17
160210,82,46,68,25
160211,86,30,78,28
160212,55,34,69,15
160213,59,92,82,11
160214,109,51,64,37
160215,75,86,98,20
160216,93,29,78,32
160217,72,88,72,11
160218,86,56,63,5
160219,63,31,88,14
160220,54,37,56,26
160221,106,34,81,23
160222,53,88,62,34
160223,69,58,52,23
160224,67,40,86,15
160225,82,34,58,30
160226,76,86,53,30
160227,75,87,75,28
160228,51,50,79,18
160229,100,29,92,26
160230,86,51,50,32
160231,57,66,100,37
160232,83,30,98,36
160233,61,66,99,21
160234,54,86,61,9
160235,81,39,68,27
160236,92,45,95,7
160237,59,37,67,5
160238,72,35,88,19
160239,63,62,63,18
160240,58,80,60,26
160241,74,30,83,33
160242,68,71,93,25
160243,58,52,69,35
160244,91,31,61,12
160245,78,52,86,16
160246,84,56,86,24
160247,91,37,86,23
160248,108,95,88,20
160249,97,35,62,34
160250,86,87,67,28
160251,70,72,54,6
160252,102,52,55,37
160253,109,78,77,16
160254,67,70,92,22
160255,85,23,84,8
160256,82,69,52,29
160257,68,82,94,7
160258,75,44,55,16
160259,92,35,94,28
160260,69,82,69,32
160261,89,25,90,11
160262,79,46,77,35
160263,60,40,76,35
160264,80,48,75,18
160265,81,72,75,11
160266,102,56,63,14
160267,103,79,88,30
160268,110,37,51,25
160269,83,64,51,31
160270,61,52,94,28
160271,90,32,90,31
160272,52,48,68,20
160273,107,72,74,13
160274,67,37,80,23
160275,74,66,96,26
160276,75,49,74,21
160277,84,63,72,25
160278,57,47,94,19
160279,72,49,79,37
160280,109,51,79,11
160281,53,53,78,33
160282,56,62,62,39
160283,65,31,81,31
160284,96,22,58,6
160285,91,23,95,8
160286,73,56,82,11
160287,53,21,83,21
160288,78,96,75,24
160289,83,45,60,37
160290,103,70,60,33
160291,75,64,63,17
160292,59,89,58,35
160293,54,76,95,25
160294,97,32,74,8
160295,63,59,69,30
160296,63,84,63,16
160297,106,24,51,7
160298,105,63,55,31
160299,108,63,58,35
160300,68,67,99,37
160301,92,82,64,25
160302,93,78,67,32
160303,99,64,76,5
160304,93,66,61,28
160305,64,36,61,5
160306,51,32,85,7
160307,101,58,65,5
160308,92,89,99,23
160309,86,52,94,20
160310,71,54,88,16
160311,82,56,98,16
160312,59,48,92,33
160313,76,85,97,6
160314,64,52,89,19
160315,98,43,99,35
160316,73,36,51,29
160317,60,56,86,39
160318,93,26,80,28
160319,64,27,91,22
160320,78,93,72,14
160321,56,76,74,13
160322,103,52,50,30
160323,59,58,91,26
160324,108,31,94,29
160325,87,60,97,16
160326,73,25,83,8
160327,100,25,59,14
160328,77,36,94,17
160329,106,39,92,14
160330,56,93,96,28
160331,77,94,56,7
160332,82,21,86,13
160333,63,76,54,17
160334,103,79,95,27
160335,105,95,69,30
160336,66,63,69,17
160337,94,80,81,28
160338,51,25,90,11
160339,75,21,61,20
160340,72,54,81,5
160341,60,23,95,26
160342,95,49,88,13
160343,68,76,77,25
160344,93,76,53,30
160345,101,80,100,33
160346,58,87,53,34
160347,102,39,67,9
160348,70,32,70,25
160349,98,96,63,27
160350,67,52,64,10
160351,104,79,85,11
160352,70,28,97,25
160353,87,83,63,12
160354,84,72,74,22
160355,98,48,62,8
160356,98,57,69,33
160357,88,95,51,37
160358,96,77,57,12
160359,84,72,68,9
160360,86,93,88,17
160361,106,39,84,38
160362,82,21,75,15
160363,103,24,55,23
160364,102,32,82,37
160365,103,72,50,10
160366,84,27,77,18
160367,60,93,88,14
160368,57,81,93,10
160369,103,43,58,38
160370,58,21,90,14
160371,87,23,93,8
160372,72,64,65,18
160373,66,72,100,14
160374,96,98,96,40
160375,83,81,79,33
160376,98,33,71,38
160377,70,61,94,21
160378,80,60,55,30
160379,109,23,97,35
160380,97,40,69,34
160381,53,79,99,35
160382,85,71,98,39
160383,80,63,61,32
160384,62,78,52,29
160385,62,89,88,17
160386,81,83,64,15
160387,95,27,77,34
160388,109,38,98,14
160389,50,44,90,12
160390,64,73,70,21
160391,104,58,97,16
160392,81,39,65,19
160393,106,51,78,13
160394,109,73,89,27
160395,70,29,93,16
160396,67,94,53,5
160397,89,46,87,32
160398,70,30,78,18
160399,78,70,90,27
160400,94,20,89,19
160401,56,21,72,29
160402,81,37,73,12
160403,92,41,54,30
160404,91,75,64,12
160405,95,89,80,31
160406,106,69,96,9
160407,74,69,97,17
160408,56,54,98,27
160409,77,73,52,8
160410,99,73,58,32
160411,58,42,87,23
160412,96,30,51,5
160413,110,95,85,30
160414,85,24,52,16
160415,58,79,96,8
160416,81,81,67,22
160417,64,61,84,23
160418,75,76,90,38
160419,95,94,66,14
160420,79,81,65,31
160421,81,34,52,16
160422,78,50,95,34
160423,71,51,84,32
160424,89,73,88,39
160425,105,86,53,17
160426,90,56,75,20
160427,70,84,95,36
160428,85,73,64,15
160429,62,44,89,17
160430,103,86,61,6
160431,107,90,77,29
160432,96,75,92,19
160433,87,96,53,14
160434,62,64,72,18
160435,71,97,100,5
160436,59,58,76,29
160437,90,23,77,14
160438,94,79,56,18
160439,99,49,77,28
160440,65,23,54,15
160441,70,60,86,5
160442,85,79,97,39
160443,68,99,62,5
160444,51,44,54,6
160445,87,51,92,24
160446,88,32,81,7
160447,95,45,60,33
160448,74,69,86,6
160449,57,24,51,15
160450,63,51,53,37
160451,81,77,71,10
160452,103,64,73,12
160453,89,96,80,10
160454,73,29,73,22
160455,73,74,91,28
160456,91,94,93,13
160457,86,44,70,22
160458,104,42,90,39
160459,76,80,97,6
160460,69,26,82,39
160461,65,25,72,37
160462,64,77,88,22
160463,87,64,68,28
160464,58,27,85,21
160465,97,41,67,24
160466,54,61,90,22
160467,61,41,99,8
160468,110,66,99,29
160469,68,33,77,15
160470,51,56,59,13
160471,53,87,77,38
160472,57,36,55,6
160473,64,57,95,40
160474,102,83,56,5
160475,87,48,95,34
160476,54,57,74,15
160477,83,63,63,26
160478,89,44,62,19
160479,94,78,87,24
160480,62,50,67,14
160481,77,83,82,7
160482,101,37,69,12
160483,82,98,99,37
160484,100,70,85,40
160485,56,47,51,5
160486,99,31,79,18
160487,69,91,94,10
160488,52,81,50,23
160489,110,33,69,8
160490,91,76,80,26
160491,85,26,76,8
160492,90,56,87,13
160493,92,24,80,22
160494,58,42,53,25
160495,104,72,80,21
160496,109,58,94,21
160497,80,99,82,32
160498,92,76,94,7
160499,65,45,54,9
160500,99,44,58,15
160501,50,86,55,9
160502,77,55,94,9
160503,55,89,50,29
160504,93,89,97,24
160505,96,84,100,36
160506,72,86,72,33
160507,77,43,60,29
160508,99,97,88,27
160509,101,69,66,35
160510,96,34,74,22
160511,80,82,55,23
160512,69,54,72,18
160513,89,74,82,35
160514,104,64,52,8
160515,67,51,88,11
160516,99,24,74,12
160517,80,63,73,18
160518,72,57,54,22
160519,110,91,89,14
160520,82,80,53,34
160521,75,58,96,40
160522,88,66,80,20
160523,74,83,66,27
160524,106,51,78,13
160525,55,83,54,8
160526,100,40,86,28
160527,97,60,82,12
160528,88,50,56,21
160529,86,64,79,12
160530,52,81,95,17
160531,71,82,92,22
160532,54,73,80,33
160533,66,97,66,27
160534,71,33,98,5
160535,83,74,86,36
160536,56,27,93,28
160537,92,31,63,26
160538,86,36,91,30
160539,99,100,58,9
160540,109,52,77,31
160541,52,24,51,31
160542,89,72,50,9
160543,107,41,99,9
160544,107,79,91,15
160545,84,83,71,12
160546,51,45,51,20
160547,76,42,92,5
160548,90,72,54,30
160549,70,37,99,27
160550,74,80,72,17
160551,84,21,72,30
160552,63,42,66,13
160553,92,96,74,5
160554,83,44,53,34
160555,76,42,53,33
160556,68,40,69,18
160557,86,99,71,19
160558,89,33,75,13
160559,90,48,63,5
160560,80,51,98,29
160561,97,84,76,14
160562,98,32,66,21
160563,98,26,53,15
160564,59,67,64,37
160565,51,69,56,40
160566,70,95,73,23
160567,75,38,87,29
160568,58,64,95,24
160569,54,60,60,11
160570,75,42,100,21
160571,51,64,76,37
160572,106,90,80,10
160573,85,50,54,20
160574,81,26,77,33
160575,54,30,58,35
160576,91,83,55,37
160577,95,82,64,7
160578,88,70,98,20
160579,91,69,65,37
160580,98,33,50,36
160581,61,51,95,11
160582,104,32,56,5
160583,71,95,77,5
160584,66,24,87,24
160585,73,36,61,24
160586,79,44,78,18
160587,99,57,81,38
160588,88,49,55,21
160589,68,96,93,27
160590,88,87,95,32
160591,67,78,67,5
160592,59,65,63,35
160593,61,27,88,8
160594,63,73,80,29
160595,78,47,58,18
160596,53,31,64,6
160597,57,43,58,31
160598,90,33,70,25
160599,57,29,74,27
160600,107,39,84,9
160601,109,88,90,34
160602,96,21,81,28
160603,60,54,93,11
160604,109,23,64,36
160605,76,63,60,23
160606,82,43,55,10
160607,64,50,76,38
160608,71,56,78,27
160609,58,56,99,35
160610,108,20,72,23
160611,71,84,99,22
160612,95,43,67,35
160613,97,65,69,8
160614,51,48,96,37
160615,99,23,87,14
160616,52,41,77,6
160617,95,21,74,16
160618,96,30,89,25
160619,93,45,86,28
160620,55,31,60,23
160621,104,66,76,7
160622,88,36,79,32
160623,67,23,99,12
160624,61,100,77,18
160625,78,65,90,40
160626,55,29,64,10
160627,107,71,78,29
160628,66,54,90,12
160629,51,96,82,5
160630,99,87,69,32
160631,67,95,72,30
160632,102,87,70,9
160633,91,97,93,16
160634,98,33,92,9
160635,97,41,89,15
160636,85,45,66,13
160637,95,79,53,34
160638,79,22,66,22
160639,106,92,65,39
160640,80,83,72,35
160641,100,50,61,34
160642,65,20,94,15
160643,59,22,84,38
160644,50,61,61,29
160645,53,45,53,29
160646,56,64,60,36
160647,69,28,50,26
160648,82,99,92,37
160649,77,53,65,20
160650,93,64,80,31
160651,93,56,79,9
160652,76,32,96,6
160653,80,88,58,33
160654,87,40,100,22
160655,76,40,72,33
160656,83,39,59,30
160657,85,72,82,37
160658,79,93,63,21
160659,61,74,50,26
160660,88,66,89,35
160661,66,22,65,36
160662,109,67,81,29
160663,88,95,83,17
160664,70,71,93,38
160665,76,95,77,40
160666,52,34,52,39
160667,54,53,54,5
160668,62,41,54,11
160669,94,41,88,9
160670,99,49,100,10
160671,70,77,57,12
160672,92,51,91,8
160673,59,81,85,29
160674,77,27,89,5
160675,65,68,67,32
160676,81,84,70,33
160677,91,97,77,36
160678,94,21,81,5
160679,76,51,99,27
160680,51,65,52,38
160681,107,98,77,19
160682,73,98,65,31
160683,98,93,83,18
160684,96,99,64,31
160685,83,99,86,17
160686,85,98,83,30
160687,102,38,53,18
160688,83,78,98,12
160689,74,88,73,17
160690,89,43,52,40
160691,51,87,64,40
160692,76,23,77,30
160693,104,97,94,20
160694,52,78,92,35
160695,108,46,64,26
160696,73,40,89,22
160697,81,100,74,28
160698,89,97,82,39
160699,88,30,97,30
160700,107,63,81,10
160701,107,94,59,31
160702,110,99,54,29
160703,67,84,88,31
160704,50,49,71,19
160705,98,81,95,13
160706,84,78,73,28
160707,106,44,75,21
160708,92,26,77,14
160709,91,61,54,16
160710,80,91,77,35
160711,104,62,100,26
160712,88,55,73,27
160713,52,51,57,27
160714,90,77,77,19
160715,67,74,100,22
160716,64,23,64,6
160717,90,53,96,13
160718,88,93,78,20
160719,68,52,96,38
160720,68,98,85,31
160721,78,60,77,30
160722,103,41,53,22
160723,107,72,77,25
160724,55,82,51,23
160725,78,25,89,11
160726,54,61,77,39
160727,51,77,67,39
160728,79,30,56,39
160729,89,25,90,5
160730,75,74,77,20
160731,92,28,65,5
160732,61,67,92,20
160733,58,100,99,10
160734,73,72,82,29
160735,101,89,94,35
160736,81,66,62,12
160737,78,86,80,13
160738,108,31,89,20
160739,85,26,68,36
160740,75,79,97,27
160741,107,95,85,34
160742,106,98,89,26
160743,106,38,84,23
160744,83,99,51,18
160745,65,44,88,36
160746,78,91,58,25
160747,52,93,75,31
160748,65,26,64,22
160749,56,27,85,7
160750,105,34,53,29
160751,93,67,88,17
160752,59,76,100,23
160753,58,85,90,22
160754,103,42,72,18
160755,79,27,64,22
160756,84,71,81,11
160757,70,23,64,34
160758,53,72,73,7
160759,79,65,50,26
160760,65,40,86,18
160761,53,85,53,30
160762,52,28,94,18
160763,67,43,61,28
160764,95,42,96,28
160765,90,46,99,7
160766,107,67,94,9
160767,96,72,68,16
160768,76,42,91,38
160769,72,79,89,24
160770,109,71,60,9
160771,89,74,60,15
160772,61,26,58,25
160773,69,46,92,26
160774,72,93,50,36
160775,95,99,98,28
160776,87,40,55,28
160777,87,62,87,25
160778,58,83,55,6
160779,109,79,98,37
160780,68,39,73,39
160781,58,29,54,12
160782,97,92,93,12
160783,94,84,59,30
160784,108,38,72,32
160785,52,100,50,38
160786,73,36,86,32
160787,81,67,52,19
160788,61,86,88,5
160789,68,95,86,14
160790,99,66,64,39
160791,55,95,66,39
160792,71,85,89,39
160793,62,23,93,12
160794,88,51,63,21
160795,77,49,77,35
160796,86,26,91,15
160797,99,70,75,29
160798,71,57,78,12
160799,103,50,67,39
160800,107,86,86,20
160801,87,54,61,8
160802,84,90,91,9
160803,91,97,100,25
160804,63,20,53,33
160805,62,87,84,5
160806,59,90,78,29
160807,94,33,53,40
160808,68,76,94,22
160809,100,35,79,37
160810,108,75,75,37
160811,56,77,100,28
160812,62,35,94,18
160813,107,55,68,36
160814,70,26,81,35
160815,56,94,71,10
160816,59,90,82,18
160817,53,30,95,13
160818,100,89,67,19
160819,81,61,84,16
160820,98,83,60,40
160821,57,31,100,35
160822,58,56,50,40
160823,109,38,94,38
160824,110,58,55,32
160825,102,46,68,19
160826,108,21,54,31
160827,96,92,95,36
160828,108,47,96,39
160829,58,31,69,33
160830,64,33,76,13
160831,54,35,60,27
160832,101,32,62,22
160833,50,20,62,31
160834,55,44,62,5
160835,56,25,71,16
160836,51,86,61,12
160837,110,48,82,27
160838,77,21,59,38
160839,89,60,54,40
160840,66,43,56,32
160841,58,23,54,39
160842,87,73,57,8
160843,81,34,91,31
160844,67,34,84,5
160845,94,96,78,18
160846,101,43,62,9
160847,86,69,55,14
160848,56,24,83,28
160849,51,67,70,40
160850,83,35,93,40
160851,66,52,74,23
160852,50,22,91,27
160853,83,67,52,13
160854,79,52,96,31
160855,94,68,83,29
160856,89,70,90,40
160857,74,35,84,20
160858,78,46,66,20
160859,91,66,52,27
160860,63,39,73,10
160861,61,54,61,19
160862,56,56,95,21
160863,71,49,63,24
160864,67,100,63,5
160865,95,66,87,37
160866,97,60,87,10
160867,63,82,55,6
160868,98,93,90,36
160869,98,85,83,16
160870,91,45,73,18
160871,94,97,52,14
160872,100,54,78,33
160873,67,55,59,28
160874,51,57,69,25
160875,82,72,92,29
160876,63,58,57,20
160877,74,88,57,24
160878,83,87,97,22
160879,67,24,88,8
160880,74,72,54,25
160881,86,91,66,10
160882,65,96,99,15
160883,72,66,95,36
160884,86,82,93,12
160885,69,95,95,26
160886,68,52,86,5
160887,109,21,67,31
160888,55,35,94,33
160889,107,70,60,29
160890,105,87,77,32
160891,105,87,70,28
160892,103,79,52,29
160893,55,46,65,11
160894,61,100,88,37
160895,56,61,92,25
160896,79,27,69,36
160897,84,57,75,19
160898,52,21,83,32
160899,66,49,88,37
160900,61,33,64,9
160901,70,44,61,19
160902,95,46,79,29
160903,56,98,53,26
160904,91,54,69,12
160905,91,90,88,10
160906,95,100,68,22
160907,85,96,80,37
160908,107,67,80,7
160909,51,91,64,25
160910,105,40,98,20
160911,63,23,51,22
160912,61,100,72,32
160913,81,93,100,19
160914,60,46,97,30
160915,85,97,97,27
160916,79,58,86,36
160917,95,95,97,34
160918,109,72,57,7
160919,89,22,95,33
160920,108,89,95,23
160921,59,27,66,26
160922,98,25,85,31
160923,82,33,80,37
160924,102,91,99,7
160925,55,42,65,13
160926,54,68,86,9
160927,92,96,95,20
160928,70,87,58,29
160929,100,24,96,14
160930,99,85,52,24
160931,82,44,64,32
160932,63,38,66,30
160933,94,30,57,31
160934,96,39,99,24
160935,61,61,91,6
160936,109,86,51,35
160937,90,32,74,39
160938,57,59,72,13
160939,73,99,60,23
160940,94,75,62,27
160941,58,24,100,26
160942,72,61,91,6
160943,102,97,51,7
160944,52,38,84,12
160945,106,42,84,29
160946,85,30,60,37
160947,51,81,85,39
160948,87,94,68,37
160949,72,82,88,40
160950,88,38,96,15
160951,102,99,65,17
160952,94,76,81,17
160953,52,52,72,22
160954,80,67,92,20
160955,67,75,94,27
160956,86,57,54,28
160957,52,36,82,37
160958,84,74,88,8
160959,59,75,88,40
160960,82,93,52,29
160961,85,82,77,5
160962,84,46,56,14
160963,83,37,81,13
160964,99,87,61,34
160965,76,76,67,35
160966,90,49,72,29
160967,83,50,62,16
160968,56,87,71,36
160969,79,40,88,18
160970,107,54,84,11
160971,79,29,78,28
160972,85,32,85,12
160973,63,81,60,11
160974,72,74,88,33
160975,64,43,98,38
160976,95,49,85,22
160977,89,67,88,30
160978,88,29,98,35
160979,81,47,85,13
160980,61,86,91,20
160981,109,30,85,22
160982,93,21,79,35
160983,84,71,51,40
160984,54,39,71,13
160985,90,83,66,13
160986,75,21,73,29
160987,51,79,73,18
160988,74,38,60,13
160989,90,83,76,34
160990,105,66,99,15
160991,78,90,63,8
160992,95,35,81,37
160993,76,99,50,26
160994,50,91,69,18
160995,89,50,92,5
160996,96,93,73,30
160997,87,56,89,18
160998,68,74,65,14
160999,51,29,67,24
161000,88,59,87,37
161001,51,69,93,35
161002,68,43,64,24
161003,93,86,86,34
161004,92,39,76,38
161005,58,80,60,35
161006,63,54,87,13
161007,99,70,87,11
161008,51,67,58,27
161009,79,52,88,36
161010,78,74,75,17
161011,51,95,67,34
161012,105,28,63,6
161013,99,32,74,15
161014,109,50,64,5
161015,105,73,65,34
161016,103,46,53,23
161017,101,98,77,20
161018,51,47,67,21
161019,83,81,97,11
161020,67,27,84,25
161021,61,97,87,33
161022,94,87,54,7
161023,81,26,70,11
161024,108,81,55,33
161025,107,59,69,35
161026,77,100,70,11
161027,50,65,98,9
161028,71,73,98,30
161029,63,46,97,9
161030,94,61,81,36
161031,59,99,100,22
161032,104,28,94,36
161033,54,70,92,25
161034,81,20,65,32
161035,62,87,61,7
161036,82,41,53,12
161037,61,25,92,7
161038,82,37,53,33
161039,76,53,71,11
161040,67,87,54,36
161041,66,97,54,9
161042,63,91,94,34
161043,58,97,55,10
161044,57,53,95,35
161045,96,65,77,5
161046,61,43,89,37
161047,81,56,85,34
161048,67,54,61,11
161049,69,40,99,16
161050,53,94,87,20
161051,68,34,52,30
161052,88,58,74,38
161053,63,68,96,12
161054,83,76,97,5
161055,102,56,59,26
161056,65,50,54,28
161057,110,27,56,23
161058,89,87,75,15
161059,92,36,83,23
161060,98,48,55,38
161061,50,93,73,26
161062,99,54,58,12
161063,69,42,91,31
161064,64,73,55,19
161065,70,89,94,17
161066,64,21,78,19
161067,70,92,76,30
161068,88,35,94,27
161069,71,70,74,12
161070,88,45,62,40
