sample_id,buses_operating,total_buses,avg_vehicles_per_hour,peak_hour_multiplier,congested_west,congested_south,congested_east,congested_north,congested_central
14932,134,300,8410,2.13,1,1,0,0,0
14933,181,300,6450,1.24,0,0,0,1,0
14934,262,300,6804,1.77,1,1,1,0,1
14935,192,300,6714,2.05,1,0,1,0,1
14936,141,300,5035,1.57,1,1,0,1,0
14937,145,300,4272,1.62,0,1,1,0,1
14938,275,300,5076,1.51,1,1,1,1,1
14939,268,300,4550,1.53,1,0,0,1,0
14940,255,300,4800,1.2,0,1,1,0,1
14941,176,300,8608,1.61,1,1,1,1,1
14942,267,300,6459,1.68,1,0,0,0,0
14943,171,300,3748,1.28,1,1,0,0,1
14944,174,300,3645,2.2,1,1,1,1,1
14945,197,300,3179,1.64,0,0,1,0,1
14946,126,300,8573,1.89,0,1,1,1,1
14947,265,300,3800,1.66,1,0,0,0,1
14948,192,300,4190,1.5,1,0,0,0,1
14949,265,300,8869,2.01,0,0,1,1,0
14950,152,300,3826,1.81,1,1,0,1,0
14951,248,300,3524,1.72,0,1,0,0,1
14952,266,300,4194,1.23,1,1,1,0,1
14953,251,300,3909,1.46,1,1,1,1,0
14954,152,300,7380,2.15,1,1,1,1,0
14955,214,300,5593,1.21,0,0,1,1,0
14956,190,300,7490,2.15,1,0,0,0,0
14957,200,300,3823,1.86,0,1,0,1,0
14958,204,300,5194,2.16,1,0,1,0,1
14959,188,300,8250,1.69,0,0,0,0,1
14960,254,300,6322,1.67,1,1,1,0,0
14961,188,300,4085,1.54,1,1,0,0,1
14962,257,300,8602,1.48,0,1,0,0,0
14963,128,300,7090,1.71,1,0,0,0,0
14964,212,300,3693,1.93,1,1,1,0,0
14965,256,300,5899,1.82,1,0,0,0,1
14966,120,300,6380,1.83,1,0,1,0,1
14967,164,300,6552,1.76,1,0,0,1,0
14968,261,300,8937,1.8,1,1,0,1,1
14969,249,300,7662,1.8,0,1,0,0,0
14970,205,300,5225,1.78,1,1,1,1,1
14971,159,300,8397,1.86,1,1,0,1,0
14972,170,300,5121,1.89,1,0,0,1,0
14973,247,300,7919,1.85,1,0,0,1,0
14974,241,300,8040,2.02,1,0,1,0,0
14975,206,300,4938,2.12,1,0,0,1,0
14976,167,300,6405,1.55,1,0,0,1,0
14977,219,300,5603,1.27,0,1,0,1,1
14978,236,300,4719,1.62,0,1,0,1,0
14979,154,300,7421,1.93,1,1,0,0,1
14980,120,300,7032,1.58,0,1,1,1,0
14981,176,300,4084,1.98,1,1,1,0,0
14982,237,300,6634,2.17,0,1,0,1,0
14983,223,300,5217,1.7,0,0,0,1,1
14984,261,300,6409,2.03,0,1,0,0,1
14985,224,300,4423,1.29,1,1,0,0,1
14986,230,300,8696,1.29,0,1,1,0,0
14987,208,300,3883,1.65,1,1,1,0,1
14988,220,300,3797,1.66,0,0,0,1,0
14989,245,300,5502,2.01,0,0,0,0,1
14990,174,300,5358,1.41,0,0,1,1,0
14991,265,300,8852,1.5,0,1,0,0,0
14992,212,300,6657,1.52,1,1,0,0,0
14993,206,300,3709,1.27,1,0,0,0,0
14994,232,300,4850,1.44,1,1,0,0,0
14995,146,300,5664,1.29,1,1,1,0,1
14996,185,300,6222,1.3,0,1,1,0,0
14997,186,300,8332,1.66,0,0,0,1,0
14998,269,300,8605,1.66,0,1,1,1,0
14999,196,300,4063,2.17,0,1,1,0,0
15000,129,300,8790,1.33,0,0,0,0,1
15001,184,300,8184,2.17,0,1,0,1,0
15002,228,300,4846,1.72,0,1,1,1,1
15003,149,300,6530,1.94,0,0,1,0,0
15004,278,300,4566,1.24,1,0,0,0,1
15005,275,300,7044,1.66,1,0,1,1,0
15006,230,300,3931,1.67,0,1,1,1,0
15007,253,300,4885,1.61,1,0,0,1,0
15008,229,300,4300,1.58,1,1,0,1,0
15009,256,300,3628,1.4,0,0,0,1,1
15010,229,300,3098,2.15,1,1,1,1,0
15011,265,300,5727,1.54,1,0,0,0,0
15012,208,300,4009,1.59,1,1,0,1,0
15013,248,300,7097,1.81,0,0,1,1,0
15014,130,300,6204,1.36,0,0,0,1,0
15015,236,300,4303,1.5,0,1,0,0,0
15016,265,300,8016,1.46,0,1,1,0,0
15017,277,300,5108,1.33,0,1,1,0,0
15018,127,300,3140,1.72,0,0,0,1,0
15019,178,300,3579,1.58,1,0,1,1,1
15020,160,300,6122,1.85,1,1,0,1,0
15021,135,300,4517,1.62,1,0,0,0,0
15022,228,300,6919,1.38,1,1,0,0,0
15023,177,300,7196,1.33,0,0,1,1,1
15024,159,300,7050,1.81,0,1,1,1,0
15025,236,300,7993,1.89,1,1,0,0,0
15026,136,300,5035,1.53,0,0,1,1,0
15027,181,300,5803,2.19,1,0,0,1,0
15028,197,300,3745,1.24,0,0,1,0,0
15029,133,300,8586,1.57,1,0,1,0,0
15030,168,300,6547,2.04,1,1,1,0,0
15031,251,300,7501,1.47,1,1,0,1,0
15032,266,300,3097,1.25,1,0,0,1,1
15033,180,300,7806,2.06,0,0,0,1,0
15034,127,300,5273,1.35,1,1,1,0,0
15035,150,300,5196,1.56,0,0,0,1,1
15036,166,300,3210,1.61,1,1,0,1,1
15037,236,300,3518,1.46,0,0,0,0,1
15038,164,300,4057,1.4,1,1,0,1,0
15039,180,300,6990,1.99,1,0,0,0,0
15040,240,300,7896,1.82,0,0,0,1,0
15041,122,300,8700,1.37,1,1,0,0,0
15042,217,300,4245,1.61,1,1,0,0,0
15043,193,300,8823,1.78,0,0,0,0,1
15044,225,300,6546,2.14,1,1,0,1,1
15045,171,300,8164,2.05,1,1,0,1,0
15046,235,300,5265,1.79,0,1,0,0,1
15047,182,300,3066,1.73,0,1,0,1,1
15048,162,300,8901,1.75,0,1,1,1,0
15049,149,300,5063,1.28,0,0,1,1,0
15050,267,300,6472,1.33,1,1,1,0,0
15051,165,300,5840,1.56,1,0,1,0,0
15052,141,300,4922,1.86,1,0,0,0,0
15053,205,300,4861,1.36,0,0,1,0,0
15054,157,300,4592,1.22,0,1,0,1,0
15055,192,300,7903,1.85,0,1,1,0,1
15056,184,300,4583,1.85,1,1,1,0,1
15057,250,300,7774,1.94,1,0,1,1,1
15058,276,300,8396,2.12,1,1,0,0,1
15059,217,300,5926,1.78,0,0,1,0,0
15060,181,300,5405,2.08,1,0,1,1,0
15061,188,300,3951,2.12,1,1,1,1,0
15062,121,300,8539,1.84,1,0,0,0,1
15063,137,300,8384,1.75,0,0,1,0,1
15064,195,300,6918,2.1,1,0,0,1,0
15065,136,300,5225,1.51,1,0,0,1,0
15066,264,300,6368,1.7,1,0,0,0,1
15067,238,300,8037,1.45,0,0,1,1,1
15068,151,300,5101,1.57,0,1,1,0,1
15069,275,300,6175,2.06,1,1,0,1,1
15070,127,300,3612,2.03,0,0,0,1,0
15071,262,300,6072,1.82,1,1,1,0,1
15072,155,300,7687,1.8,0,0,1,0,0
15073,242,300,6316,1.2,1,1,1,1,1
15074,229,300,7974,1.44,1,0,1,0,1
15075,210,300,6101,1.26,0,0,1,1,0
15076,128,300,6225,2.17,1,0,0,0,0
15077,250,300,8064,2.11,1,1,0,1,1
15078,165,300,5318,1.86,0,1,0,1,1
15079,183,300,6146,1.48,1,1,1,1,0
15080,279,300,4197,1.63,0,0,1,1,0
15081,254,300,4590,1.4,0,1,1,1,0
15082,126,300,6727,2.2,0,1,1,0,0
15083,194,300,3656,2.0,1,1,0,0,1
15084,169,300,8591,1.38,0,0,1,0,0
15085,193,300,7091,1.33,0,1,1,0,0
15086,248,300,3050,1.9,0,0,1,1,1
15087,181,300,4207,2.02,1,0,1,1,0
15088,242,300,4444,1.88,1,0,1,1,0
15089,198,300,3179,1.58,1,1,0,0,0
15090,128,300,6395,1.25,1,0,0,0,0
15091,230,300,4781,2.0,0,1,1,0,0
15092,153,300,8758,2.03,0,0,1,1,1
15093,205,300,6666,2.0,1,1,1,1,0
15094,165,300,5816,1.43,0,1,0,0,1
15095,173,300,3791,1.26,0,0,1,0,1
15096,201,300,8153,1.44,1,0,0,0,0
15097,218,300,6043,1.72,1,0,0,0,0
15098,250,300,4771,1.4,1,0,0,1,0
15099,240,300,8647,1.21,1,0,1,1,0
15100,145,300,6932,1.61,0,1,1,0,1
15101,227,300,8605,1.77,1,0,0,0,1
15102,164,300,7164,1.38,0,0,0,0,1
15103,136,300,4393,1.6,1,1,1,1,0
15104,164,300,5778,1.96,1,1,1,0,0
15105,242,300,3644,1.88,1,1,0,1,1
15106,198,300,7738,1.51,0,0,0,1,1
15107,156,300,5022,1.48,1,1,1,0,1
15108,136,300,6164,2.07,1,1,0,1,0
15109,244,300,5664,1.61,0,1,1,0,1
15110,228,300,3347,2.05,1,0,0,0,1
15111,131,300,8780,1.96,0,1,1,0,1
15112,148,300,8961,1.32,0,0,1,0,0
15113,142,300,6900,1.59,1,1,0,1,0
15114,209,300,5337,1.44,1,1,1,0,1
15115,210,300,3397,2.06,0,0,0,0,1
15116,238,300,8645,1.71,0,1,1,0,0
15117,277,300,3638,1.33,1,0,1,1,0
15118,138,300,4755,1.52,1,0,0,0,1
15119,236,300,3771,1.44,0,1,0,0,0
15120,201,300,6315,1.24,1,0,1,0,0
15121,183,300,5892,1.6,1,1,0,1,0
15122,245,300,8479,1.31,0,1,0,1,1
15123,277,300,5509,1.9,0,1,1,0,1
15124,122,300,3011,1.36,1,1,1,0,1
15125,206,300,6491,2.02,0,1,0,1,0
15126,155,300,5207,1.9,1,1,0,0,0
15127,276,300,4280,1.73,1,0,0,1,0
15128,169,300,7420,2.06,0,0,0,1,1
15129,248,300,7915,1.87,1,1,1,1,0
15130,130,300,7158,1.59,1,1,1,1,1
15131,126,300,3883,1.32,1,0,0,0,0
15132,130,300,7553,1.73,0,1,0,0,0
15133,170,300,5701,1.33,1,0,0,0,0
15134,160,300,4329,1.28,0,1,1,0,0
15135,213,300,6295,1.22,0,0,1,0,0
15136,223,300,5242,1.42,1,0,1,0,1
15137,205,300,4757,1.75,1,1,0,0,1
15138,195,300,6594,1.55,0,0,1,1,1
15139,223,300,7592,2.14,0,0,1,0,0
15140,279,300,3869,2.02,0,1,1,0,1
15141,212,300,4151,1.51,1,1,1,0,0
15142,244,300,6570,1.6,1,1,0,1,0
15143,189,300,5501,2.18,1,0,0,1,0
15144,190,300,7384,1.64,1,1,0,1,1
15145,170,300,7538,2.06,1,0,0,0,1
15146,259,300,8776,1.97,0,1,1,1,1
15147,186,300,3334,2.03,1,1,0,0,1
15148,165,300,6154,1.69,0,1,0,0,0
15149,193,300,5891,1.56,1,0,0,0,0
15150,234,300,6126,1.85,1,1,0,0,0
15151,272,300,4029,1.53,1,1,0,1,0
15152,126,300,5242,2.0,0,0,0,0,1
15153,189,300,5873,1.56,0,0,1,0,0
15154,178,300,4006,1.89,1,0,0,1,1
15155,148,300,4332,1.85,1,1,0,1,1
15156,151,300,5073,1.96,0,1,1,1,1
15157,145,300,7821,1.62,0,0,1,1,1
15158,132,300,5378,1.95,1,1,1,1,0
15159,257,300,5126,2.09,0,1,1,0,1
15160,168,300,8365,1.89,1,1,0,1,0
15161,232,300,5607,1.32,0,1,1,1,1
15162,162,300,3431,1.89,0,1,1,1,0
15163,276,300,8587,1.56,0,0,1,0,0
15164,145,300,3542,1.62,0,0,0,1,0
15165,252,300,6925,1.56,1,0,1,1,1
15166,178,300,4901,1.39,0,1,0,1,0
15167,182,300,6170,1.28,1,1,0,1,1
15168,181,300,7371,1.73,0,1,1,1,1
15169,261,300,8824,1.74,1,1,1,1,0
15170,146,300,3781,1.99,0,0,1,1,1
15171,210,300,6071,2.09,1,1,0,0,1
15172,144,300,7357,2.01,0,0,1,1,0
15173,129,300,6804,1.5,1,1,0,0,0
15174,274,300,4319,2.14,1,0,1,1,0
15175,276,300,5541,1.26,0,1,1,0,0
15176,182,300,3196,1.67,1,0,1,1,1
15177,184,300,8897,1.63,1,1,0,1,0
15178,169,300,6175,1.31,0,1,0,0,0
15179,134,300,4505,1.34,0,1,1,0,1
15180,252,300,8607,1.44,0,1,1,1,1
15181,129,300,6923,2.1,0,0,1,0,0
15182,143,300,6779,2.18,0,0,0,1,1
15183,143,300,6865,1.43,1,0,1,0,1
15184,165,300,7548,1.84,1,1,0,0,1
15185,270,300,7692,1.48,0,1,0,1,1
15186,248,300,8392,1.73,1,1,1,0,0
15187,260,300,5903,1.95,0,1,1,1,0
15188,125,300,5584,1.25,1,0,1,1,0
15189,180,300,7255,1.99,0,1,1,0,1
15190,277,300,3509,1.75,1,0,1,0,1
15191,121,300,8356,1.4,1,1,1,1,1
15192,145,300,5363,1.25,1,1,0,0,1
15193,270,300,5248,1.23,1,0,0,1,1
15194,133,300,5934,2.08,0,0,1,0,0
15195,180,300,7816,1.65,0,0,0,1,1
15196,215,300,8502,1.71,0,1,0,1,0
15197,227,300,4273,2.19,0,0,1,1,0
15198,230,300,6368,2.14,1,1,1,1,0
15199,142,300,5629,1.74,1,1,0,1,0
15200,228,300,3988,1.47,0,0,1,0,1
15201,194,300,4706,1.79,1,0,1,0,0
15202,270,300,5055,1.87,1,1,1,1,0
15203,249,300,6513,1.65,1,0,0,0,1
15204,175,300,6303,1.96,0,1,0,1,1
15205,275,300,5320,1.53,1,0,0,0,1
15206,206,300,6937,1.67,0,0,1,0,0
15207,200,300,6941,1.54,1,1,1,1,0
15208,257,300,5655,2.08,0,1,0,1,1
15209,221,300,5228,1.46,1,0,0,1,0
15210,213,300,6118,1.77,0,0,0,0,1
15211,193,300,6717,1.5,0,0,1,1,1
15212,277,300,5114,1.76,1,1,1,0,0
15213,128,300,6875,1.56,0,0,0,0,1
15214,198,300,4896,2.12,1,1,0,0,0
15215,165,300,7817,1.61,0,0,1,1,0
15216,185,300,5101,2.19,0,1,0,0,0
15217,259,300,6672,1.76,1,0,1,0,0
15218,192,300,6109,1.89,1,1,1,1,1
15219,220,300,8827,1.84,0,1,0,1,1
15220,129,300,4197,1.21,1,0,0,1,0
15221,278,300,6549,1.72,0,1,1,0,1
15222,185,300,7725,2.12,1,1,1,1,0
15223,211,300,3080,1.51,0,1,0,1,1
15224,204,300,3907,1.79,0,0,0,1,0
15225,141,300,3367,1.75,1,1,1,0,1
15226,130,300,4881,1.33,1,1,0,0,0
15227,201,300,7763,1.61,0,1,1,1,1
15228,204,300,4709,1.6,1,0,0,1,1
15229,144,300,3805,1.73,1,1,1,1,0
15230,199,300,7879,2.06,1,1,0,0,1
15231,240,300,4503,1.64,1,0,0,1,0
15232,274,300,5486,1.3,1,1,1,0,0
15233,181,300,6053,1.25,1,1,1,0,1
15234,148,300,6677,1.36,0,1,0,1,1
15235,261,300,4138,1.23,1,0,0,0,1
15236,242,300,8067,1.59,1,1,1,0,0
15237,265,300,7056,1.55,1,0,1,1,1
15238,148,300,3227,1.69,1,0,1,1,1
15239,173,300,5840,1.24,0,0,0,1,0
15240,201,300,6478,1.31,1,0,0,1,1
15241,128,300,6131,1.26,1,0,0,1,0
15242,169,300,8756,2.09,1,1,0,1,0
15243,233,300,4670,1.9,0,1,1,0,0
15244,239,300,4321,1.55,0,1,1,0,0
15245,212,300,8219,2.07,1,1,0,0,0
15246,121,300,8466,2.04,0,1,0,1,0
15247,230,300,3098,1.24,1,0,0,1,0
15248,242,300,5469,1.86,0,0,1,1,1
15249,256,300,7194,1.42,0,0,0,1,1
15250,258,300,5337,1.66,1,0,0,1,1
15251,204,300,7670,1.47,0,0,0,0,1
15252,134,300,6418,1.49,1,0,1,1,0
15253,216,300,6807,1.92,1,1,0,1,1
15254,179,300,4096,1.5,0,1,0,1,0
15255,256,300,8726,2.06,0,0,0,1,1
15256,268,300,7603,1.59,1,0,0,1,0
15257,185,300,6524,2.14,0,1,0,0,0
15258,188,300,4133,1.51,1,0,0,1,0
15259,206,300,5022,1.43,1,1,1,0,0
15260,218,300,7455,1.99,1,1,0,1,0
15261,230,300,8745,1.87,0,1,1,0,0
15262,122,300,3754,1.67,0,0,1,0,0
15263,245,300,7483,1.79,1,1,0,1,0
15264,249,300,3344,1.52,1,0,0,1,1
15265,127,300,6200,1.27,1,1,1,1,0
15266,136,300,6623,1.81,1,0,1,1,0
15267,210,300,7324,1.26,1,1,0,0,0
15268,254,300,4512,1.5,1,1,0,0,1
15269,164,300,7514,1.66,1,0,1,1,1
15270,245,300,6841,1.28,0,0,0,0,1
15271,158,300,4877,2.12,1,0,1,1,1
15272,183,300,8530,1.49,0,0,0,1,0
15273,216,300,7918,1.72,0,1,0,0,1
15274,183,300,6974,1.77,1,1,0,1,1
15275,217,300,5309,2.18,1,1,1,1,0
15276,177,300,4772,1.24,0,1,1,0,0
15277,150,300,3189,2.13,0,1,1,0,1
15278,146,300,8287,1.36,1,1,1,0,0
15279,202,300,7619,1.95,1,1,0,0,1
15280,141,300,7366,1.82,1,1,1,0,0
15281,120,300,4867,2.04,1,0,1,0,0
15282,270,300,8640,1.36,0,1,0,1,0
15283,249,300,5099,1.93,0,1,1,0,1
15284,127,300,5356,2.16,0,1,0,0,1
15285,177,300,8081,1.73,1,1,0,1,1
15286,157,300,7530,1.62,1,1,0,1,1
15287,141,300,4729,1.41,0,0,1,1,0
15288,165,300,6898,1.41,0,1,0,1,0
15289,127,300,8938,2.06,1,0,0,1,0
15290,279,300,7827,1.58,0,0,0,1,0
15291,168,300,6420,2.0,0,0,0,1,1
15292,219,300,8494,2.06,0,0,1,0,1
15293,130,300,3578,2.14,1,0,0,1,1
15294,189,300,4620,1.43,1,0,0,0,0
15295,241,300,5268,1.57,1,0,0,1,0
15296,151,300,3408,2.18,1,1,1,1,1
15297,176,300,3444,2.03,1,0,0,0,0
15298,146,300,8123,1.54,0,1,1,1,0
15299,221,300,4405,2.04,0,0,0,0,1
15300,235,300,3799,1.88,0,0,1,0,0
15301,267,300,7265,1.34,1,1,1,1,1
15302,271,300,7350,1.92,1,0,1,1,1
15303,196,300,6939,1.2,0,1,0,1,0
15304,150,300,4717,1.58,1,1,1,1,0
15305,130,300,5217,2.19,0,1,1,1,1
15306,217,300,8050,1.44,1,0,1,1,0
15307,211,300,3691,1.73,1,0,1,0,1
15308,210,300,4130,1.85,1,0,1,1,1
15309,167,300,3058,1.62,0,0,1,0,0
15310,163,300,5791,1.25,1,0,1,1,1
15311,270,300,5411,1.39,0,1,0,0,0
15312,183,300,5563,1.86,0,0,1,1,0
15313,280,300,7480,1.67,1,0,0,0,1
15314,222,300,7431,1.47,1,0,0,1,0
15315,158,300,5151,2.05,1,0,1,0,0
15316,190,300,8595,1.63,0,0,0,1,1
15317,199,300,8442,1.36,1,1,1,0,0
15318,185,300,8848,1.24,0,1,0,1,1
15319,227,300,6241,1.9,1,0,1,1,1
15320,123,300,7983,1.82,1,0,1,0,0
15321,186,300,5619,1.56,0,1,0,0,0
15322,279,300,3635,1.24,0,0,0,1,0
15323,279,300,3532,1.93,0,0,1,1,0
15324,211,300,8699,1.55,1,1,0,1,1
15325,189,300,7185,2.14,0,0,0,1,0
15326,252,300,5686,1.88,0,0,0,1,1
15327,126,300,3218,1.73,0,1,1,0,0
15328,178,300,6659,1.75,0,0,0,1,0
15329,159,300,7288,2.03,1,1,0,1,0
15330,224,300,7243,1.26,1,0,0,0,0
15331,143,300,4689,2.02,0,1,0,0,0
15332,158,300,3953,1.84,1,0,0,0,0
15333,167,300,6641,1.74,0,0,0,1,0
15334,199,300,6668,1.85,0,1,1,0,0
15335,144,300,7046,1.42,0,0,1,1,1
15336,130,300,3109,2.15,0,0,1,1,0
15337,262,300,6691,1.78,0,1,1,0,0
15338,209,300,7833,1.68,0,1,1,1,1
15339,276,300,6345,1.74,0,0,0,0,1
15340,148,300,7337,1.5,1,0,0,1,1
15341,192,300,4697,1.75,0,0,0,1,0
15342,263,300,8444,1.83,1,0,0,1,1
15343,193,300,3905,1.38,0,1,0,1,0
15344,123,300,7271,1.55,1,0,1,1,0
15345,212,300,6356,1.57,0,0,0,1,0
15346,155,300,5566,1.72,1,0,1,0,0
15347,165,300,6739,1.34,0,1,1,1,1
15348,211,300,4315,1.8,1,0,0,1,0
15349,147,300,7950,1.43,0,0,0,1,0
15350,143,300,4496,1.62,1,1,0,0,1
15351,219,300,8509,1.66,0,0,0,1,1
15352,144,300,7415,1.65,1,0,0,1,1
15353,148,300,8795,1.8,0,1,1,1,1
15354,197,300,3718,1.8,1,0,0,1,0
15355,238,300,4911,2.13,1,1,0,0,0
15356,237,300,4968,1.42,0,0,1,1,1
15357,253,300,5606,1.32,1,1,0,0,1
15358,204,300,8424,2.05,0,1,1,0,1
15359,131,300,5425,2.04,0,1,1,0,0
15360,225,300,8644,1.82,0,1,1,1,1
15361,253,300,7400,1.5,0,0,0,1,1
15362,228,300,7407,1.54,1,0,0,0,0
15363,277,300,8063,2.12,1,0,0,1,0
15364,137,300,4255,2.16,0,1,0,0,1
15365,250,300,5195,1.73,0,1,0,0,1
15366,183,300,6299,1.27,1,1,1,1,1
15367,216,300,5795,2.07,1,1,1,1,1
15368,152,300,5607,1.88,0,0,1,1,1
15369,234,300,4177,1.6,0,1,0,1,0
15370,246,300,4795,1.7,1,0,0,1,0
15371,141,300,5730,1.55,1,0,1,1,0
15372,188,300,6535,1.56,0,0,0,1,1
15373,139,300,6804,2.02,1,1,0,1,1
15374,152,300,7398,2.05,0,1,0,1,0
15375,167,300,6705,2.04,0,0,1,1,0
15376,280,300,7013,2.19,0,1,0,1,0
15377,218,300,5237,1.24,0,1,1,0,0
15378,196,300,6208,1.58,0,0,1,1,0
15379,228,300,5663,1.72,1,1,0,1,1
15380,133,300,5765,1.79,1,0,1,1,0
15381,198,300,4119,1.22,0,0,1,1,1
15382,247,300,8760,1.87,0,1,1,0,0
15383,204,300,8775,1.23,1,0,1,1,0
15384,120,300,8984,1.68,1,1,1,0,1
15385,185,300,8064,1.95,1,0,1,0,1
15386,224,300,8431,1.54,0,0,1,0,0
15387,230,300,6608,1.61,1,0,1,1,1
15388,148,300,4682,2.17,0,0,0,1,0
15389,126,300,8110,1.3,0,0,1,1,1
15390,277,300,7083,1.78,1,1,1,1,1
15391,272,300,4013,1.92,0,0,1,1,0
15392,177,300,8777,1.55,0,0,1,1,0
15393,121,300,3314,1.92,1,1,1,0,0
15394,172,300,3075,1.29,1,1,0,0,1
15395,126,300,7409,1.81,0,0,1,0,1
15396,170,300,3481,1.33,1,0,1,1,0
15397,169,300,8664,1.88,1,0,0,1,1
15398,280,300,5826,1.86,1,0,1,1,1
15399,216,300,5333,1.99,1,0,1,0,0
15400,199,300,8476,1.56,0,0,0,0,1
15401,215,300,3534,1.56,0,0,0,1,0
15402,179,300,3227,1.42,0,0,1,0,0
15403,205,300,8084,1.49,0,1,0,0,1
15404,127,300,6909,1.45,0,1,0,1,1
15405,224,300,3545,1.84,1,0,0,0,0
15406,235,300,5251,1.25,1,1,0,0,0
15407,183,300,6351,1.93,1,0,1,0,1
15408,225,300,8478,1.27,0,0,0,0,1
15409,137,300,3124,1.27,0,1,0,1,0
15410,217,300,6719,1.92,1,0,0,1,1
15411,230,300,3855,1.36,1,1,1,0,0
15412,188,300,3727,2.17,1,0,0,0,1
15413,279,300,6606,1.64,0,1,1,0,0
15414,257,300,4998,1.59,0,1,0,0,0
15415,129,300,7214,1.42,0,0,0,1,0
15416,249,300,4132,2.14,0,1,1,1,0
15417,134,300,7550,1.8,0,0,1,1,0
15418,253,300,3777,2.06,1,1,1,0,0
15419,223,300,6721,1.56,0,1,0,0,0
15420,190,300,4973,1.86,1,0,0,1,0
15421,172,300,8617,1.47,0,0,0,1,1
15422,126,300,7850,1.67,1,0,1,1,0
15423,163,300,5202,1.6,0,1,0,1,1
15424,162,300,5953,2.12,0,0,1,0,1
15425,121,300,6285,1.79,0,0,1,1,1
15426,153,300,4721,1.47,0,0,1,0,1
15427,217,300,8268,1.65,1,1,1,0,1
15428,200,300,8605,1.28,1,0,1,1,0
15429,170,300,8468,1.72,0,1,0,1,1
15430,240,300,4850,1.25,1,0,0,0,0
15431,156,300,4563,1.75,0,1,0,0,0
15432,241,300,7935,1.37,1,1,1,0,0
15433,162,300,4545,1.75,0,0,1,0,1
15434,135,300,5292,1.76,0,1,1,1,1
15435,199,300,6202,1.81,1,0,1,0,0
15436,149,300,8510,1.51,1,0,0,0,1
15437,243,300,5332,1.21,1,0,0,0,1
15438,165,300,3947,2.12,0,0,1,0,0
15439,237,300,5149,1.96,0,0,0,1,0
15440,258,300,7481,1.25,0,0,0,1,1
15441,189,300,5478,2.12,0,0,0,1,0
15442,220,300,5916,1.48,0,0,1,0,1
15443,169,300,8391,2.19,0,1,1,1,1
15444,234,300,3428,2.1,1,1,0,0,1
15445,264,300,3116,1.43,0,0,0,1,0
15446,153,300,8139,1.21,1,0,1,0,1
15447,231,300,8016,1.36,1,0,0,1,0
15448,141,300,6876,1.49,1,0,1,1,1
15449,279,300,6437,1.96,0,1,1,0,0
15450,132,300,6632,1.8,1,1,1,0,1
15451,136,300,5829,1.72,0,0,0,1,0
15452,131,300,3766,2.04,1,1,0,0,1
15453,209,300,7882,1.69,1,1,0,0,0
15454,160,300,4009,1.5,1,1,1,1,1
15455,133,300,4318,2.12,0,0,0,1,0
15456,247,300,6460,2.01,0,1,1,0,0
15457,166,300,7940,1.89,1,0,1,1,1
15458,148,300,7079,1.63,1,1,1,0,0
15459,280,300,6472,1.92,1,1,0,1,1
15460,228,300,7678,2.18,1,1,1,1,0
15461,124,300,5518,2.0,0,1,1,1,1
15462,265,300,3054,1.85,0,0,0,1,0
15463,137,300,5695,1.47,1,0,1,0,1
15464,245,300,7830,2.16,0,0,0,1,1
15465,280,300,3258,1.65,0,1,1,0,1
15466,137,300,5737,1.3,0,0,1,1,1
15467,132,300,7606,1.83,1,0,0,0,1
15468,206,300,5903,1.81,1,0,0,0,1
15469,155,300,8305,1.93,1,1,0,1,0
15470,196,300,3294,1.28,0,0,0,1,0
15471,242,300,8647,1.35,1,0,0,1,0
15472,195,300,6442,1.72,0,0,1,0,1
15473,138,300,7835,1.64,0,0,0,1,0
15474,209,300,8449,2.08,1,0,1,1,1
15475,205,300,8676,1.39,1,1,0,0,0
15476,167,300,7853,1.75,0,1,0,0,0
15477,164,300,7733,2.13,1,0,1,1,0
15478,243,300,8470,2.1,1,0,1,1,0
15479,177,300,4392,1.91,1,1,1,1,0
15480,226,300,7558,1.22,1,1,0,0,0
15481,124,300,7985,2.12,1,1,1,0,1
15482,159,300,6706,2.07,1,0,1,1,1
15483,132,300,7299,1.81,1,0,0,1,1
15484,132,300,7647,1.26,0,1,1,0,0
15485,254,300,6428,1.45,0,0,0,1,0
15486,161,300,8057,1.23,0,0,0,1,1
15487,191,300,3901,2.0,0,0,1,0,1
15488,135,300,3693,1.53,0,0,1,0,0
15489,218,300,8720,1.87,1,0,0,1,1
15490,270,300,5383,1.35,1,1,1,0,0
15491,179,300,3153,2.05,0,1,1,1,1
15492,278,300,7951,2.02,0,0,0,1,0
15493,267,300,3848,1.41,0,1,0,0,0
15494,200,300,6151,1.62,1,1,0,0,1
15495,226,300,7505,1.79,1,0,1,0,1
15496,211,300,6401,1.25,1,1,0,0,0
15497,200,300,6021,2.03,0,1,1,1,0
15498,202,300,5275,1.79,1,1,1,1,0
15499,161,300,8859,2.03,1,1,0,0,1
15500,147,300,4945,1.28,1,0,0,1,1
15501,135,300,6806,1.23,1,1,1,1,0
15502,218,300,3357,1.39,1,0,1,1,1
15503,256,300,4984,1.52,0,1,1,1,1
15504,138,300,6094,1.35,0,1,1,0,0
15505,183,300,8184,1.97,1,1,1,0,0
15506,144,300,8355,1.76,1,0,1,1,1
15507,269,300,6128,1.54,1,1,0,1,1
15508,248,300,7791,1.77,0,0,1,1,1
15509,262,300,5049,1.97,0,1,1,1,1
15510,245,300,7415,1.95,1,0,1,1,1
15511,146,300,4176,1.6,0,0,1,0,0
