sample_id,roads_needing_repair,water_supply_level,sewer_system_health,emergency_response_time,pending_maintenance_tasks
18824,40,84.59,66.02,11.24,68
18825,23,76.06,75.96,15.24,32
18826,47,88.32,96.14,6.4,30
18827,26,76.1,64.84,8.24,61
18828,19,85.32,93.85,11.36,46
18829,48,97.31,96.66,15.08,15
18830,30,93.16,64.69,22.4,64
18831,38,71.27,69.3,22.32,70
18832,25,95.37,98.84,5.05,62
18833,50,62.96,61.19,9.05,56
18834,26,67.11,76.23,14.03,36
18835,13,42.21,86.53,23.77,56
18836,49,67.57,85.78,7.49,34
18837,7,50.29,90.0,16.36,47
18838,32,98.37,92.77,12.6,41
18839,32,71.15,76.25,17.71,68
18840,17,44.0,63.22,19.48,19
18841,10,65.53,79.75,18.64,66
18842,27,76.34,76.82,22.38,35
18843,24,81.2,97.52,22.49,47
18844,49,58.97,87.51,21.54,44
18845,17,59.44,64.91,8.35,12
18846,26,89.86,98.14,11.23,21
18847,34,94.1,78.23,9.75,13
18848,28,91.0,82.67,20.24,44
18849,50,52.18,83.26,12.24,43
18850,20,28.79,61.43,5.89,12
18851,15,20.92,96.8,5.65,64
18852,23,67.17,68.49,15.58,35
18853,49,61.78,90.68,21.26,52
18854,14,39.88,68.13,11.21,44
18855,10,65.79,94.23,17.89,28
18856,39,63.57,68.46,15.56,51
18857,16,26.25,64.79,19.44,57
18858,46,49.3,87.59,19.69,16
18859,41,95.24,62.62,8.04,27
18860,14,85.07,95.9,17.53,17
18861,27,68.58,66.83,10.6,17
18862,33,54.39,63.73,24.43,49
18863,10,48.24,63.27,11.99,13
18864,44,52.93,66.96,22.69,52
18865,34,53.22,83.7,20.46,38
18866,10,39.75,80.23,17.63,25
18867,13,26.22,97.71,9.0,15
18868,5,23.77,95.92,12.1,70
18869,23,42.4,76.18,11.33,27
18870,36,92.17,69.14,6.5,43
18871,9,89.3,60.3,22.54,66
18872,30,93.13,95.4,22.45,25
18873,33,98.12,63.82,7.71,58
18874,35,70.13,71.78,24.85,59
18875,23,64.49,99.67,12.66,63
18876,32,97.27,69.8,22.78,52
18877,48,38.12,97.88,12.6,11
18878,23,39.38,66.88,21.63,14
18879,34,73.02,95.67,21.74,17
18880,32,85.78,86.44,24.03,52
18881,44,50.48,63.06,5.98,33
18882,30,78.25,95.3,13.32,15
18883,32,59.63,77.41,18.96,56
18884,28,38.11,96.36,12.99,25
18885,37,97.94,83.16,21.28,54
18886,29,91.68,93.16,20.52,69
18887,9,79.68,88.16,14.74,70
18888,50,58.83,88.84,22.36,65
18889,50,83.05,71.25,7.81,60
18890,49,89.54,79.84,16.56,24
18891,15,59.52,66.6,21.47,40
18892,36,67.03,79.06,21.72,35
18893,48,32.38,91.5,7.35,35
18894,11,79.44,85.3,21.33,48
18895,13,34.92,67.84,17.3,54
18896,50,38.65,65.39,24.95,17
18897,49,35.6,90.82,15.47,28
18898,8,32.44,81.5,19.87,50
18899,24,83.75,66.36,11.2,19
18900,14,38.22,84.69,24.0,57
18901,11,54.02,91.3,14.42,55
18902,8,34.46,77.48,21.94,67
18903,8,42.36,95.5,14.16,11
18904,25,74.04,72.72,24.33,51
18905,19,23.91,75.26,6.22,25
18906,50,42.79,63.69,10.41,62
18907,6,48.57,61.7,5.98,38
18908,5,65.62,76.29,24.46,20
18909,44,57.54,97.87,24.63,42
18910,27,25.48,89.85,23.65,35
18911,47,74.68,70.87,8.96,38
18912,31,40.26,89.59,11.71,38
18913,27,66.33,85.83,13.1,55
18914,8,84.38,98.21,9.72,36
18915,8,75.22,97.59,14.64,22
18916,12,29.72,70.19,13.82,26
18917,50,47.61,84.59,13.31,26
18918,29,53.8,83.56,6.28,17
18919,32,63.45,89.57,8.85,52
18920,19,93.55,98.19,23.1,60
18921,26,23.07,64.62,16.1,30
18922,45,30.26,69.96,7.52,28
18923,50,28.71,81.29,20.67,23
18924,6,88.7,87.0,10.81,64
18925,47,26.77,95.77,19.11,54
18926,15,59.51,99.75,24.12,53
18927,40,51.94,89.36,9.53,28
18928,49,86.53,74.45,10.15,41
18929,6,36.86,97.47,14.3,44
18930,21,71.22,73.2,15.04,68
18931,20,46.6,60.57,17.63,43
18932,41,76.63,96.33,23.15,41
18933,7,30.86,99.35,23.49,42
18934,40,36.48,83.35,16.07,38
18935,17,80.49,70.43,19.35,17
18936,11,30.74,90.44,5.16,27
18937,27,32.08,86.22,22.7,63
18938,11,64.77,99.38,12.1,68
18939,43,53.79,73.36,15.65,30
18940,44,92.95,92.0,14.13,23
18941,27,32.88,99.6,20.45,44
18942,14,66.58,62.23,21.25,20
18943,6,86.13,89.32,15.71,33
18944,38,98.54,72.91,17.42,15
18945,8,67.45,69.4,7.15,14
18946,23,26.23,63.16,8.9,32
18947,23,69.0,64.96,19.08,42
18948,21,98.56,72.67,20.23,55
18949,40,81.38,64.41,23.48,19
18950,24,40.42,96.79,20.95,22
18951,11,81.19,95.55,8.89,65
18952,29,55.25,82.79,7.13,67
18953,24,69.99,92.6,14.1,15
18954,30,70.82,78.56,24.73,53
18955,42,65.51,92.19,9.34,21
18956,46,98.56,97.01,23.4,16
18957,41,69.25,67.0,22.93,52
18958,27,84.83,98.1,21.64,27
18959,38,64.29,93.02,23.26,27
18960,41,91.83,83.73,7.77,67
18961,16,84.72,84.49,5.92,61
18962,38,26.17,92.0,23.67,53
18963,24,52.68,77.4,10.35,10
18964,40,42.68,95.19,20.49,23
18965,15,24.14,73.31,11.22,66
18966,18,82.04,75.79,8.84,33
18967,29,90.24,89.66,17.0,57
18968,15,45.8,89.79,21.0,55
18969,15,80.98,99.54,12.45,60
18970,22,87.62,71.46,9.97,38
18971,34,47.44,88.4,10.86,20
18972,18,71.26,81.17,15.93,21
18973,21,35.82,99.23,17.18,33
18974,45,99.88,87.91,22.87,27
18975,41,93.9,77.36,15.65,29
18976,50,87.25,67.62,23.1,46
18977,31,83.0,88.16,12.4,52
18978,33,53.75,91.62,13.52,59
18979,41,57.06,62.85,21.42,53
18980,6,98.69,73.53,24.12,53
18981,12,39.54,98.05,9.3,28
18982,25,52.04,80.7,19.96,69
18983,11,34.43,73.74,24.58,59
18984,6,91.44,98.77,24.18,28
18985,9,78.0,77.49,22.09,65
18986,49,79.3,86.0,6.39,31
18987,42,54.63,60.66,24.56,19
18988,35,42.77,87.35,11.01,16
18989,25,60.94,70.98,19.61,58
18990,30,26.6,66.35,17.12,30
18991,21,76.17,75.86,13.91,34
18992,45,56.18,60.16,17.22,65
18993,18,28.85,63.03,19.37,36
18994,25,48.1,63.73,15.7,24
18995,46,23.62,98.53,20.79,34
18996,49,80.38,73.59,18.44,69
18997,9,63.13,62.86,17.22,38
18998,38,72.32,90.24,21.42,43
18999,7,85.73,91.54,9.83,18
19000,17,94.8,81.67,11.04,26
19001,29,34.61,83.55,9.8,37
19002,19,68.21,63.3,17.61,59
19003,48,43.54,94.95,19.11,63
19004,27,70.13,61.72,12.52,29
19005,21,71.72,76.95,23.85,47
19006,13,84.09,89.99,6.08,33
19007,27,31.18,91.32,24.6,18
19008,50,52.51,65.13,10.3,22
19009,24,92.51,99.25,12.01,44
19010,15,76.77,69.53,19.61,24
19011,23,26.06,77.82,16.66,11
19012,43,72.73,81.28,13.99,40
19013,43,96.88,73.99,19.54,65
19014,48,59.45,78.37,23.75,49
19015,34,86.61,84.1,5.28,23
19016,15,70.15,79.94,19.52,39
19017,19,78.01,99.52,23.61,49
19018,36,58.31,74.15,13.24,41
19019,10,80.89,96.53,8.78,44
19020,24,94.29,96.42,7.89,28
19021,20,29.35,68.3,14.64,35
19022,13,85.22,97.26,17.64,33
19023,31,98.64,61.93,8.28,44
19024,13,97.69,86.2,23.49,42
19025,15,93.42,85.22,23.58,40
19026,33,79.7,83.42,16.64,69
19027,43,81.88,61.01,9.57,68
19028,16,27.67,84.79,11.7,66
19029,48,78.75,69.93,18.18,29
19030,49,43.15,78.19,21.23,13
19031,30,97.27,71.21,12.47,28
19032,21,38.9,87.69,24.86,36
19033,46,46.69,68.46,11.0,43
19034,25,79.19,96.86,20.54,55
19035,37,39.0,70.03,17.8,49
19036,27,44.71,89.08,12.47,41
19037,35,29.19,97.77,13.71,47
19038,29,37.88,66.41,18.17,39
19039,34,52.01,83.21,13.8,13
19040,49,47.01,72.64,24.65,51
19041,22,48.08,78.44,24.71,42
19042,46,24.94,71.67,9.33,39
19043,25,47.58,86.3,20.28,31
19044,26,22.25,93.58,5.65,54
19045,35,51.82,99.95,8.81,13
19046,47,27.89,71.11,7.16,31
19047,11,65.31,95.56,5.9,33
19048,10,31.81,99.32,10.47,33
19049,32,66.71,61.06,14.52,11
19050,43,93.58,94.76,13.44,15
19051,45,66.92,79.99,17.94,35
19052,28,44.68,78.44,24.82,45
19053,19,32.68,74.33,19.15,17
19054,26,61.62,69.93,24.0,54
19055,15,92.08,71.75,14.91,52
19056,16,80.85,63.48,23.62,36
19057,49,55.62,78.2,16.67,67
19058,22,70.46,97.07,20.6,45
19059,16,48.21,63.09,18.43,12
19060,46,95.34,82.38,9.12,64
19061,16,50.33,81.87,18.16,63
19062,30,38.04,80.22,9.85,70
19063,12,56.33,90.68,12.54,14
19064,18,64.7,65.42,15.99,17
19065,37,50.38,97.09,7.15,28
19066,30,68.72,77.25,10.81,57
19067,23,94.59,60.11,19.35,49
19068,22,23.19,87.08,5.68,21
19069,9,99.1,65.65,12.44,37
19070,35,40.65,88.79,15.74,64
19071,28,77.73,78.8,13.85,13
19072,27,59.43,90.58,7.56,31
19073,9,84.61,89.47,7.94,58
19074,39,55.3,95.89,20.07,24
19075,12,61.72,69.97,10.3,11
19076,45,97.59,99.0,14.02,48
19077,50,58.78,69.08,11.68,26
19078,25,54.25,88.68,10.39,21
19079,48,49.27,67.77,14.43,31
19080,49,57.39,82.21,19.71,66
19081,17,75.15,66.79,10.65,32
19082,45,33.14,95.56,5.66,46
19083,22,25.65,88.68,8.43,54
19084,45,35.66,66.31,11.99,10
19085,7,99.11,93.89,12.46,37
19086,37,85.56,86.04,13.68,61
19087,7,67.94,93.71,12.4,21
19088,16,34.21,61.96,11.16,55
19089,38,78.24,77.94,8.65,64
19090,21,73.51,93.4,22.67,56
19091,11,34.22,75.19,15.67,42
19092,14,22.08,68.39,19.2,43
19093,25,77.57,78.14,16.25,55
19094,49,89.03,94.08,11.95,27
19095,31,65.53,78.9,19.18,69
19096,24,50.53,94.25,21.27,11
19097,8,23.26,95.24,12.75,58
19098,43,82.93,65.56,5.95,44
19099,32,94.94,99.62,15.54,62
19100,13,73.1,84.49,20.28,32
19101,5,93.43,98.12,13.93,53
19102,5,73.52,67.59,22.55,59
19103,11,95.51,60.07,7.45,25
19104,42,90.17,79.89,19.68,20
19105,16,26.07,70.24,14.62,37
19106,49,26.25,97.75,22.77,63
19107,38,81.65,89.04,11.86,27
19108,43,26.83,82.88,23.09,20
19109,22,27.23,96.93,22.48,16
19110,37,31.05,72.78,15.12,35
19111,46,87.37,68.08,8.63,50
19112,43,42.7,68.99,24.65,39
19113,39,26.23,70.75,12.26,54
19114,9,34.83,67.55,16.64,22
19115,40,97.1,60.53,15.1,33
19116,15,62.86,90.29,8.67,12
19117,38,85.79,66.13,9.91,51
19118,47,68.35,73.79,6.45,37
19119,13,31.35,66.51,23.18,42
19120,43,62.32,60.58,5.17,54
19121,49,21.59,68.04,14.67,52
19122,40,20.08,96.13,16.79,21
19123,24,68.63,76.57,5.9,63
19124,49,77.37,74.39,7.88,32
19125,23,25.14,98.33,21.62,15
19126,40,91.69,99.52,13.72,61
19127,41,59.1,62.94,6.6,19
19128,34,92.88,81.82,9.68,38
19129,27,81.32,68.41,5.28,49
19130,13,56.29,65.27,18.25,12
19131,20,92.1,99.19,24.02,48
19132,28,50.72,97.85,18.42,23
19133,45,48.92,80.53,13.33,37
19134,18,24.25,95.32,21.47,70
19135,41,34.3,66.6,7.81,64
19136,30,28.86,62.75,5.27,13
19137,38,70.07,70.45,18.3,11
19138,9,82.99,99.02,20.79,60
19139,21,36.87,66.03,18.57,55
19140,48,66.16,68.13,9.16,12
19141,5,97.37,79.78,17.21,60
19142,27,69.62,84.22,12.22,37
19143,6,23.46,83.47,10.5,45
19144,20,38.36,96.06,9.7,41
19145,9,52.16,71.51,21.96,14
19146,46,21.35,81.32,10.19,57
19147,24,88.7,84.63,15.55,58
19148,50,47.01,64.69,14.69,15
19149,32,81.72,81.92,15.1,26
19150,37,49.62,79.05,15.98,35
19151,21,91.19,88.96,12.92,23
19152,48,43.83,63.42,24.07,19
19153,20,48.6,98.23,19.62,24
19154,47,73.43,89.93,13.08,69
19155,6,73.05,73.7,9.1,35
19156,41,22.32,79.94,13.52,45
19157,13,67.29,83.97,7.27,32
19158,8,51.59,69.51,8.98,61
19159,19,94.34,60.48,24.81,70
19160,15,81.21,82.36,11.94,69
19161,34,21.85,88.48,21.57,59
19162,39,54.71,78.7,23.62,69
19163,18,29.74,78.33,22.97,45
19164,16,44.41,99.7,21.97,62
19165,47,54.01,94.93,16.27,25
19166,10,71.57,97.89,12.5,42
19167,23,24.96,99.19,16.37,55
19168,11,70.31,70.45,20.41,26
19169,32,91.75,84.65,12.67,32
19170,47,99.3,99.17,13.51,55
19171,5,71.98,79.81,14.11,28
19172,9,88.38,84.45,8.96,68
19173,37,78.22,93.36,23.76,28
19174,38,20.69,77.15,23.65,63
19175,16,27.79,81.36,15.43,18
19176,5,43.46,76.74,16.13,50
19177,11,75.02,99.28,12.56,33
19178,41,60.66,98.02,10.57,18
19179,46,97.03,71.44,15.19,66
19180,31,24.75,87.63,13.05,30
19181,40,47.37,88.32,20.99,60
19182,23,79.11,94.88,7.31,66
19183,45,34.72,95.22,20.94,49
19184,24,27.2,81.76,8.24,46
19185,17,78.98,81.71,8.38,23
19186,15,70.94,86.7,17.43,22
19187,33,45.92,64.75,18.48,35
19188,32,39.97,61.36,24.2,53
19189,43,62.47,94.04,11.47,51
19190,37,90.38,63.53,15.05,67
19191,11,82.62,69.93,14.13,29
19192,38,95.18,99.04,7.26,52
19193,47,67.26,98.32,10.1,44
19194,37,33.95,62.84,7.23,53
19195,36,58.52,63.99,7.46,44
19196,49,74.9,74.13,10.92,54
19197,5,88.51,89.79,11.93,26
19198,41,91.0,96.94,22.36,45
19199,19,79.52,86.06,17.02,21
19200,21,63.94,95.52,14.27,38
19201,10,99.39,84.33,19.79,65
19202,13,45.32,63.02,15.05,29
19203,48,68.06,70.62,17.37,37
19204,29,84.64,69.26,7.12,11
19205,25,45.9,91.44,7.0,58
19206,44,68.48,99.14,13.48,66
19207,22,98.7,90.36,8.99,54
19208,47,32.09,97.33,9.63,41
19209,21,66.77,96.28,22.27,23
19210,30,58.09,88.67,20.89,55
19211,21,94.53,79.15,9.58,46
19212,14,29.66,90.15,19.96,55
19213,12,32.86,69.15,18.57,45
19214,13,94.87,64.08,22.13,29
19215,18,24.6,96.54,16.27,48
19216,8,70.53,90.3,6.73,39
19217,8,41.08,94.14,17.49,44
19218,25,96.81,87.91,8.04,19
19219,44,50.65,96.1,16.0,43
19220,42,32.62,97.98,12.42,58
19221,6,63.26,64.46,14.82,63
19222,11,39.7,65.4,24.89,25
19223,24,72.56,98.07,19.55,27
19224,34,63.43,98.71,9.83,42
19225,24,80.93,97.19,20.1,46
19226,16,78.86,68.5,11.35,57
19227,7,23.42,71.97,22.65,55
19228,27,68.66,94.28,9.58,57
19229,38,32.35,61.68,7.55,25
19230,18,98.48,73.97,12.08,23
19231,36,43.97,97.05,5.27,11
19232,25,59.87,84.4,8.33,58
19233,20,72.38,82.52,17.74,63
19234,22,66.36,86.39,17.54,13
19235,34,91.36,72.14,24.86,34
19236,44,28.54,98.22,18.83,44
19237,20,76.24,72.99,11.28,23
19238,15,82.8,74.98,20.22,27
19239,37,71.86,67.18,6.49,58
19240,11,33.99,79.12,16.81,22
19241,16,25.7,91.75,10.01,62
19242,21,96.63,89.55,21.2,15
19243,31,67.13,74.59,20.36,24
19244,35,37.44,99.11,12.35,45
19245,44,39.8,95.92,13.18,22
19246,36,84.34,77.4,22.01,21
19247,32,49.97,69.4,5.22,41
19248,5,85.65,88.29,9.7,63
19249,10,64.24,60.58,10.74,25
19250,22,36.05,95.16,22.55,68
19251,24,21.79,90.65,7.28,18
19252,6,69.21,63.32,5.16,54
19253,20,72.94,85.15,24.79,67
19254,17,58.83,97.15,20.78,25
19255,13,83.22,86.38,11.11,59
19256,46,27.46,70.17,8.05,24
19257,31,51.89,62.06,24.46,21
19258,16,86.18,75.27,12.68,21
19259,33,73.35,80.25,12.45,25
19260,27,48.15,77.98,5.84,30
19261,24,84.62,86.8,5.82,38
19262,26,77.12,75.51,9.21,32
19263,44,68.29,89.36,21.04,48
19264,30,56.89,67.37,6.33,32
19265,37,23.08,84.57,21.86,42
19266,8,31.94,84.89,16.56,34
19267,17,87.97,93.76,7.32,51
19268,46,63.49,95.61,9.33,41
19269,49,57.09,94.28,14.19,12
19270,16,87.68,77.98,9.29,14
19271,44,80.38,77.93,5.75,36
19272,49,45.71,90.05,22.07,26
19273,36,38.23,90.29,8.18,70
19274,24,59.35,96.71,18.96,64
19275,10,49.21,78.08,19.85,13
19276,16,22.12,67.42,22.82,24
19277,35,40.65,96.97,18.81,59
19278,37,56.36,95.55,16.7,55
19279,28,89.16,63.08,5.98,41
19280,20,97.56,63.66,22.0,67
19281,17,37.7,78.44,21.87,48
19282,28,67.5,81.65,23.7,44
19283,16,36.02,74.38,5.77,10
19284,20,56.19,90.46,22.28,43
19285,38,44.54,99.62,20.04,24
19286,21,49.12,66.35,16.44,34
19287,33,57.5,60.15,16.22,29
19288,31,81.94,69.82,10.57,40
19289,21,85.33,83.44,21.68,40
19290,9,24.91,91.27,6.26,48
19291,49,80.04,96.85,14.61,33
19292,17,95.52,82.92,19.63,22
19293,40,23.97,66.54,15.76,65
19294,29,85.64,97.46,13.29,65
19295,32,90.67,96.63,8.94,55
19296,38,75.47,61.29,20.45,65
19297,23,79.57,93.24,17.39,56
19298,21,26.67,91.19,16.04,57
19299,10,20.68,97.04,22.35,10
19300,49,54.8,88.25,12.72,35
19301,28,88.33,85.42,14.41,70
19302,28,66.63,70.44,13.24,44
19303,14,88.54,88.63,13.32,46
19304,20,26.63,82.54,24.4,12
19305,22,35.27,97.04,12.89,20
19306,16,47.19,94.46,19.01,62
19307,47,24.17,82.73,16.97,39
19308,14,67.88,90.7,15.83,47
19309,44,62.85,81.98,21.72,14
19310,7,55.32,64.39,6.44,22
19311,22,59.91,82.56,22.74,33
19312,48,85.77,82.67,7.93,34
19313,19,47.59,89.23,5.97,56
19314,26,36.54,60.84,18.93,17
19315,15,90.91,97.92,7.4,27
19316,29,22.72,78.41,13.16,57
19317,47,54.16,76.82,22.57,51
19318,28,70.1,71.51,6.07,40
19319,36,48.48,97.11,11.71,30
19320,30,82.06,92.0,9.91,50
19321,18,89.34,69.36,11.13,47
19322,7,56.62,72.66,9.34,65
19323,11,36.38,89.18,17.04,35
19324,16,63.51,85.18,18.07,18
19325,5,20.65,63.53,6.84,17
19326,47,36.94,85.47,5.81,43
19327,29,20.05,67.65,19.04,31
19328,44,20.89,86.33,23.6,46
19329,29,57.13,76.0,17.1,66
19330,15,22.12,93.28,6.89,28
19331,42,74.4,86.55,24.84,24
19332,36,43.43,72.11,22.84,37
19333,40,82.11,74.14,7.56,51
19334,9,88.1,66.84,15.7,10
19335,14,75.01,65.67,11.44,21
19336,23,84.05,64.61,12.28,20
19337,21,90.52,95.01,9.27,31
19338,10,26.66,94.86,15.4,22
19339,45,91.16,80.17,23.93,51
19340,39,20.13,77.44,23.98,67
19341,21,64.82,75.25,19.52,68
19342,5,20.61,92.91,23.05,66
19343,48,22.12,89.82,5.52,49
19344,48,96.58,97.29,23.25,20
19345,49,99.37,62.55,20.89,25
19346,50,60.34,91.31,24.74,30
19347,28,58.22,87.03,8.97,20
19348,35,38.99,76.4,22.62,12
19349,50,63.01,99.04,7.37,21
19350,34,33.77,80.12,23.78,46
19351,14,92.33,65.71,20.19,34
19352,12,24.53,70.21,23.78,14
19353,40,37.14,99.2,10.53,47
19354,5,91.4,77.26,13.05,23
19355,33,91.26,63.47,9.93,57
19356,44,85.06,75.78,6.39,21
19357,29,90.11,71.89,14.06,25
19358,18,73.35,83.91,7.03,54
19359,29,93.01,81.32,14.31,66
19360,30,39.37,98.04,17.27,44
19361,28,42.68,87.59,5.89,37
19362,5,92.11,65.33,22.97,70
19363,32,69.86,91.39,18.28,56
19364,13,96.0,98.54,23.93,60
19365,29,49.39,86.5,11.42,28
19366,32,52.8,63.63,10.47,62
19367,27,80.08,78.66,15.13,38
19368,21,56.26,92.0,16.89,59
19369,6,60.91,73.92,11.55,41
19370,12,80.82,79.72,12.35,33
19371,20,49.24,85.74,10.81,59
19372,9,63.82,63.03,13.43,54
19373,23,53.45,78.13,19.23,49
19374,19,28.05,99.86,7.79,55
19375,26,47.26,72.37,22.93,42
19376,22,82.15,81.8,12.71,27
19377,14,89.19,90.62,7.05,16
19378,25,38.06,62.58,24.6,50
19379,9,71.41,92.4,7.98,27
19380,40,90.0,69.52,23.85,23
19381,10,40.48,85.13,10.69,58
19382,26,37.6,62.03,5.07,55
19383,42,43.05,89.92,23.29,49
19384,50,70.43,95.57,22.76,51
19385,34,64.32,76.65,21.28,24
19386,29,92.14,73.17,9.43,33
19387,33,89.22,60.98,12.39,43
19388,46,68.86,93.46,7.14,17
19389,28,45.22,87.48,19.77,45
19390,18,80.11,94.98,15.98,32
19391,27,77.59,95.58,13.62,40
19392,16,63.26,62.81,10.65,12
19393,9,56.41,62.95,22.86,49
19394,15,68.52,69.8,19.28,24
19395,37,85.11,96.23,6.58,70
19396,49,91.77,71.88,7.72,47
19397,47,92.96,65.57,23.08,19
19398,25,22.13,61.06,14.1,46
19399,38,94.9,70.21,11.43,31
19400,17,65.08,93.35,24.58,20
19401,21,83.82,66.8,24.53,65
19402,19,34.51,71.41,10.36,25
19403,40,98.78,98.86,23.93,63
19404,42,77.93,80.76,19.68,39
19405,48,29.89,80.44,22.22,14
19406,10,54.13,71.16,9.86,19
19407,27,97.01,63.89,16.72,19
19408,6,31.31,96.57,10.77,49
19409,13,30.99,67.66,9.62,13
19410,32,45.55,82.01,24.48,50
19411,22,49.63,75.55,15.17,23
19412,31,95.51,95.76,18.61,59
19413,45,66.39,64.61,11.41,59
19414,47,57.6,65.6,23.43,59
19415,11,58.74,90.15,22.6,64
19416,47,45.93,67.56,13.52,60
19417,47,25.91,86.04,21.64,29
19418,8,55.84,77.91,8.0,27
19419,18,83.54,72.95,24.81,21
19420,37,52.33,99.82,20.09,68
19421,20,74.42,62.32,12.16,31
19422,16,27.14,62.16,17.58,29
19423,31,74.33,79.75,11.06,43
19424,28,58.18,73.66,5.11,36
19425,29,21.91,63.69,18.27,49
19426,22,98.26,64.18,16.14,64
19427,13,22.89,93.21,15.48,30
19428,50,44.37,63.11,10.0,26
19429,25,51.46,76.77,5.8,48
19430,39,45.85,93.68,7.25,17
19431,23,36.67,78.34,13.0,49
19432,50,95.46,70.85,9.77,53
19433,24,54.56,77.98,6.43,11
19434,37,35.56,81.89,8.52,44
19435,24,88.15,85.91,20.62,10
19436,28,67.43,94.36,15.76,34
19437,6,77.17,79.02,11.24,45
19438,22,23.09,99.46,7.11,11
19439,48,80.31,67.47,14.36,17
19440,34,69.1,94.68,22.68,60
19441,18,43.4,96.23,11.16,28
19442,44,78.94,60.21,20.37,43
19443,17,81.22,60.21,18.01,66
19444,11,88.87,97.51,6.4,13
19445,47,34.52,81.66,22.28,21
19446,39,46.21,94.35,8.19,17
19447,19,94.09,63.14,23.81,62
19448,37,37.5,84.22,18.4,33
19449,42,43.39,72.14,12.58,15
19450,34,22.83,77.64,17.04,48
19451,22,21.47,87.53,19.39,29
19452,7,56.2,83.04,20.84,54
19453,17,60.31,84.55,18.94,38
19454,38,96.77,61.2,12.83,31
19455,5,58.25,68.09,24.82,47
19456,34,20.77,65.66,23.5,23
19457,14,75.36,90.11,9.13,40
19458,11,64.83,91.42,18.18,58
19459,33,46.84,87.85,22.07,41
19460,23,77.61,82.09,21.85,47
19461,7,87.63,73.56,16.1,47
19462,7,60.69,99.64,8.07,22
19463,9,97.9,69.73,16.67,12
19464,48,44.21,91.3,17.72,52
19465,10,92.72,71.4,14.06,46
19466,16,71.63,66.74,16.12,17
19467,43,44.53,61.94,24.97,27
19468,6,65.91,87.06,12.78,56
19469,47,98.49,72.13,23.55,14
19470,8,47.24,72.57,14.48,13
19471,47,97.75,89.83,7.78,41
19472,32,94.73,84.71,16.45,34
19473,19,85.12,90.25,13.6,67
19474,22,58.13,95.99,5.16,46
19475,34,22.8,78.17,14.03,29
19476,35,95.45,65.58,13.23,22
19477,19,86.67,70.55,23.43,10
19478,13,30.69,89.09,6.63,47
19479,17,42.77,85.11,14.31,35
19480,45,86.02,89.36,13.99,10
19481,48,69.61,85.9,15.3,68
19482,6,96.49,89.48,15.46,50
19483,21,95.76,74.26,12.74,52
19484,34,87.23,80.0,11.62,64
19485,6,29.27,85.42,12.9,45
19486,29,21.94,72.06,17.19,13
19487,49,80.13,99.58,14.31,63
19488,33,99.51,79.48,6.41,28
19489,49,89.41,64.59,10.78,35
19490,9,46.14,90.58,11.12,52
19491,14,69.71,98.66,12.08,65
19492,49,89.09,74.42,23.79,11
19493,36,57.59,73.94,17.74,54
19494,38,32.21,61.21,13.09,25
19495,37,44.18,71.99,13.53,38
19496,18,71.23,89.07,16.65,69
19497,7,66.67,75.17,13.93,20
19498,39,32.33,85.9,8.86,51
19499,28,27.78,77.31,19.53,40
19500,32,85.41,80.67,18.19,70
19501,5,26.28,69.72,18.61,42
19502,47,26.3,95.79,12.04,12
19503,43,73.58,68.78,9.36,13
19504,20,84.96,62.75,20.4,28
19505,32,70.77,63.9,15.63,39
19506,23,41.52,61.07,22.39,60
19507,34,49.97,78.02,24.9,61
19508,31,22.77,94.74,23.49,15
19509,48,30.1,87.65,12.14,31
19510,16,35.89,68.9,10.58,30
19511,21,37.06,65.05,10.28,11
19512,31,78.32,96.33,21.83,43
19513,36,55.15,94.16,10.47,48
19514,36,43.01,73.25,15.72,20
19515,12,81.71,71.23,15.7,10
19516,37,64.0,94.22,8.66,22
19517,44,49.84,79.04,22.27,23
19518,33,84.16,66.0,5.23,10
19519,9,88.73,86.02,15.25,19
19520,19,24.72,64.36,24.39,16
19521,30,49.95,73.92,11.98,50
19522,38,82.27,68.22,10.58,65
19523,31,40.08,60.25,5.73,23
19524,19,65.53,84.47,13.63,27
19525,39,27.01,98.21,17.15,61
19526,28,96.28,75.76,5.39,21
19527,24,94.69,99.37,15.84,17
19528,32,67.34,83.57,11.39,57
19529,7,87.22,78.33,6.98,47
19530,14,61.77,60.57,14.45,54
19531,40,93.04,78.67,22.22,52
19532,28,32.0,60.87,6.45,23
19533,22,97.0,91.03,14.79,48
19534,31,95.91,93.48,22.63,53
19535,5,72.76,77.34,18.9,32
19536,32,56.3,94.32,20.05,50
19537,22,98.63,77.42,9.96,13
19538,48,89.54,87.67,12.72,23
19539,19,25.84,87.23,10.08,68
19540,34,59.88,73.2,6.22,19
19541,16,92.8,61.77,13.54,27
19542,42,55.72,89.55,17.24,14
19543,15,67.95,77.81,20.7,53
19544,32,98.4,78.18,14.94,18
19545,37,49.26,90.02,9.49,39
19546,40,72.98,82.91,13.21,33
19547,5,46.06,81.38,5.87,63
19548,13,40.38,91.89,15.47,54
19549,24,90.76,88.05,15.26,53
19550,23,26.44,87.56,9.4,16
19551,6,80.66,78.3,20.82,51
19552,30,82.92,91.72,21.61,59
19553,13,58.14,93.85,11.21,28
19554,22,41.28,78.36,16.77,32
19555,35,71.01,70.01,22.94,60
19556,28,37.51,63.2,13.09,22
19557,32,25.35,65.97,24.05,28
